,station_id,name,latitude,longitude,dockcount,landmark,installation_date,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type
121,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,963205,290,10/08/2015 17:31:00,Redwood City Caltrain Station,22,10/08/2015 17:35:00,Mezes,83,655,94063,Subscriber
122,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,960045,173,10/06/2015 21:37:00,Redwood City Caltrain Station,22,10/06/2015 21:40:00,Mezes,83,102,94063,Subscriber
123,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,978367,271,10/20/2015 17:31:00,Redwood City Caltrain Station,22,10/20/2015 17:36:00,Mezes,83,650,94063,Subscriber
124,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,976553,272,10/19/2015 17:34:00,Redwood City Caltrain Station,22,10/19/2015 17:38:00,Mezes,83,650,94063,Subscriber
125,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,972698,303,10/15/2015 17:35:00,Redwood City Caltrain Station,22,10/15/2015 17:40:00,Mezes,83,650,94063,Subscriber
126,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1210164,232,05/20/2016 21:33:00,Redwood City Caltrain Station,22,05/20/2016 21:37:00,Mezes,83,685,94063,Customer
127,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1017900,259,11/20/2015 18:07:00,Redwood City Caltrain Station,22,11/20/2015 18:12:00,Mezes,83,28,94063,Subscriber
128,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,935346,315,09/17/2015 17:08:00,Redwood City Caltrain Station,22,09/17/2015 17:13:00,Mezes,83,256,94063,Subscriber
129,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1173689,322,04/22/2016 17:27:00,Redwood City Caltrain Station,22,04/22/2016 17:32:00,Mezes,83,704,94063,Subscriber
130,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,937074,284,09/18/2015 17:07:00,Redwood City Caltrain Station,22,09/18/2015 17:12:00,Mezes,83,256,94063,Subscriber
131,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1031642,267,12/07/2015 18:08:00,Redwood City Caltrain Station,22,12/07/2015 18:13:00,Mezes,83,131,94063,Subscriber
132,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,994547,240,11/02/2015 18:08:00,Redwood City Caltrain Station,22,11/02/2015 18:12:00,Mezes,83,52,94063,Subscriber
133,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,952654,284,09/30/2015 20:02:00,Redwood City Caltrain Station,22,09/30/2015 20:07:00,Mezes,83,131,94063,Subscriber
134,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1022219,289,11/25/2015 17:07:00,Redwood City Caltrain Station,22,11/25/2015 17:12:00,Mezes,83,704,94063,Subscriber
135,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1193423,326,05/09/2016 17:31:00,Redwood City Caltrain Station,22,05/09/2016 17:37:00,Mezes,83,64,94063,Subscriber
136,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1006032,264,11/11/2015 18:07:00,Redwood City Caltrain Station,22,11/11/2015 18:11:00,Mezes,83,182,94063,Subscriber
137,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1151993,289,04/06/2016 17:35:00,Redwood City Caltrain Station,22,04/06/2016 17:40:00,Mezes,83,642,94063,Subscriber
138,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1011555,502,11/16/2015 18:13:00,Redwood City Caltrain Station,22,11/16/2015 18:21:00,Mezes,83,35,94063,Subscriber
139,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1078381,266,02/01/2016 18:09:00,Redwood City Caltrain Station,22,02/01/2016 18:13:00,Mezes,83,577,94063,Subscriber
140,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1076369,284,01/29/2016 18:07:00,Redwood City Caltrain Station,22,01/29/2016 18:12:00,Mezes,83,577,94063,Subscriber
141,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1162378,256,04/14/2016 17:07:00,Redwood City Caltrain Station,22,04/14/2016 17:11:00,Mezes,83,642,94063,Subscriber
142,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,939668,241,09/21/2015 17:33:00,Redwood City Caltrain Station,22,09/21/2015 17:37:00,Mezes,83,246,94063,Subscriber
143,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1140228,315,03/28/2016 18:07:00,Redwood City Caltrain Station,22,03/28/2016 18:12:00,Mezes,83,185,94063,Subscriber
144,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1182524,323,04/29/2016 17:10:00,Redwood City Caltrain Station,22,04/29/2016 17:15:00,Mezes,83,196,94063,Subscriber
145,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1096812,288,02/17/2016 19:35:00,Redwood City Caltrain Station,22,02/17/2016 19:39:00,Mezes,83,127,94063,Subscriber
146,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,964797,257,10/09/2015 17:06:00,Redwood City Caltrain Station,22,10/09/2015 17:10:00,Mezes,83,655,94063,Subscriber
147,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1128621,304,03/17/2016 18:07:00,Redwood City Caltrain Station,22,03/17/2016 18:12:00,Mezes,83,44,94063,Subscriber
148,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,981898,332,10/22/2015 17:32:00,Redwood City Caltrain Station,22,10/22/2015 17:37:00,Mezes,83,155,94063,Subscriber
149,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,944688,309,09/24/2015 17:10:00,Redwood City Caltrain Station,22,09/24/2015 17:15:00,Mezes,83,88,94063,Subscriber
150,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1036836,343,12/11/2015 17:07:00,Redwood City Caltrain Station,22,12/11/2015 17:13:00,Mezes,83,84,94063,Subscriber
151,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1021356,362,11/24/2015 18:08:00,Redwood City Caltrain Station,22,11/24/2015 18:14:00,Mezes,83,21,94063,Subscriber
152,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1169080,302,04/19/2016 18:28:00,Redwood City Caltrain Station,22,04/19/2016 18:33:00,Mezes,83,196,94063,Subscriber
153,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,969469,225,10/13/2015 18:51:00,Redwood City Caltrain Station,22,10/13/2015 18:55:00,Mezes,83,655,94063,Subscriber
154,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,997796,285,11/04/2015 18:07:00,Redwood City Caltrain Station,22,11/04/2015 18:12:00,Mezes,83,657,94063,Subscriber
155,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1080970,284,02/03/2016 18:08:00,Redwood City Caltrain Station,22,02/03/2016 18:12:00,Mezes,83,127,94063,Subscriber
156,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,990923,290,10/29/2015 17:33:00,Redwood City Caltrain Station,22,10/29/2015 17:38:00,Mezes,83,52,94063,Subscriber
157,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1114664,318,03/03/2016 18:10:00,Redwood City Caltrain Station,22,03/03/2016 18:15:00,Mezes,83,246,94063,Subscriber
158,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1123791,296,03/14/2016 17:33:00,Redwood City Caltrain Station,22,03/14/2016 17:38:00,Mezes,83,246,94063,Subscriber
159,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1153793,254,04/07/2016 18:08:00,Redwood City Caltrain Station,22,04/07/2016 18:12:00,Mezes,83,642,94063,Subscriber
160,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,999506,260,11/05/2015 18:09:00,Redwood City Caltrain Station,22,11/05/2015 18:13:00,Mezes,83,657,94063,Subscriber
161,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,940890,279,09/22/2015 11:56:00,Redwood City Caltrain Station,22,09/22/2015 12:00:00,Mezes,83,88,94063,Subscriber
162,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1068467,289,01/22/2016 17:07:00,Redwood City Caltrain Station,22,01/22/2016 17:12:00,Mezes,83,233,94063,Subscriber
163,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,992702,272,10/30/2015 18:07:00,Redwood City Caltrain Station,22,10/30/2015 18:12:00,Mezes,83,52,94063,Subscriber
164,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1052902,275,01/06/2016 15:57:00,Redwood City Caltrain Station,22,01/06/2016 16:01:00,Mezes,83,246,94063,Subscriber
165,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1163942,283,04/15/2016 17:07:00,Redwood City Caltrain Station,22,04/15/2016 17:12:00,Mezes,83,642,94063,Subscriber
166,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,974374,221,10/16/2015 17:43:00,Redwood City Caltrain Station,22,10/16/2015 17:46:00,Mezes,83,650,94063,Subscriber
167,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,950743,263,09/29/2015 17:33:00,Redwood City Caltrain Station,22,09/29/2015 17:37:00,Mezes,83,88,94063,Subscriber
168,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1134883,312,03/23/2016 17:32:00,Redwood City Caltrain Station,22,03/23/2016 17:37:00,Mezes,83,299,94063,Subscriber
169,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1160949,270,04/13/2016 18:08:00,Redwood City Caltrain Station,22,04/13/2016 18:12:00,Mezes,83,642,94063,Subscriber
170,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1068760,241,01/23/2016 9:43:00,Redwood City Caltrain Station,22,01/23/2016 9:47:00,Mezes,83,155,94070,Subscriber
171,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1111147,289,03/01/2016 15:01:00,Redwood City Caltrain Station,22,03/01/2016 15:06:00,Mezes,83,174,94107,Subscriber
172,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,951818,206,09/30/2015 9:59:00,Redwood City Caltrain Station,22,09/30/2015 10:02:00,Mezes,83,175,94707,Subscriber
173,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,948306,239,09/28/2015 9:20:00,Redwood City Caltrain Station,22,09/28/2015 9:24:00,Mezes,83,93,94707,Subscriber
174,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,949971,201,09/29/2015 9:22:00,Redwood City Caltrain Station,22,09/29/2015 9:26:00,Mezes,83,93,94707,Subscriber
175,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,942343,183,09/23/2015 9:29:00,Redwood City Caltrain Station,22,09/23/2015 9:32:00,Mezes,83,694,94707,Subscriber
176,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1138219,3951,03/26/2016 11:12:00,Redwood City Caltrain Station,22,03/26/2016 12:18:00,Mezes,83,577,94117,Customer
177,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1067727,282,01/21/2016 18:08:00,Redwood City Caltrain Station,22,01/21/2016 18:12:00,Mezes,83,233,94063,Subscriber
178,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1129807,293,03/18/2016 17:07:00,Redwood City Caltrain Station,22,03/18/2016 17:12:00,Mezes,83,44,94063,Subscriber
179,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1034666,271,12/09/2015 20:23:00,Redwood City Caltrain Station,22,12/09/2015 20:28:00,Mezes,83,84,94063,Subscriber
180,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1157361,240,04/11/2016 18:07:00,Redwood City Caltrain Station,22,04/11/2016 18:11:00,Mezes,83,642,94063,Subscriber
181,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,954253,213,10/01/2015 19:27:00,Redwood City Caltrain Station,22,10/01/2015 19:30:00,Mezes,83,102,94063,Subscriber
182,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1004458,265,11/10/2015 18:08:00,Redwood City Caltrain Station,22,11/10/2015 18:13:00,Mezes,83,182,94063,Subscriber
183,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1016549,225,11/19/2015 21:34:00,Redwood City Caltrain Station,22,11/19/2015 21:37:00,Mezes,83,28,94063,Subscriber
184,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,980145,352,10/21/2015 17:31:00,Redwood City Caltrain Station,22,10/21/2015 17:37:00,Mezes,83,650,94063,Subscriber
185,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,955298,286,10/02/2015 16:20:00,Redwood City Caltrain Station,22,10/02/2015 16:24:00,Mezes,83,102,94063,Subscriber
186,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1172486,235,04/21/2016 18:31:00,Redwood City Caltrain Station,22,04/21/2016 18:35:00,Mezes,83,91,94063,Subscriber
187,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,1099118,294,02/19/2016 17:07:00,Redwood City Caltrain Station,22,02/19/2016 17:12:00,Mezes,83,196,94063,Subscriber
188,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,934706,243,09/17/2015 9:22:00,Redwood City Caltrain Station,22,09/17/2015 9:26:00,Mezes,83,215,94707,Subscriber
189,22,Redwood City Caltrain Station,37.486078000000006,-122.23208899999999,25,Redwood City,08/15/2013 0:00:00,938968,180,09/21/2015 9:29:00,Redwood City Caltrain Station,22,09/21/2015 9:32:00,Mezes,83,256,94707,Subscriber
